DEPTH,GR,PE,SP,CAL,AC,DEN,CNL,RXO,RT,QT,DEVI,AZIM,BIT,CASE,SH,CARB,POR,PERM,SXO,SW,SOG,LAYER,RESULT,WELL_NAME,cluster_label
2097.5,111.979,1.41,70.489,25.173,240.461,2.028,20.801,17.016,20.248,0.016,0.195,70.337,21.59,,67.4,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2097.6,110.942,1.311,69.912,24.475,239.759,2.068,23.026,18.342,20.881,0.015,0.197,73.495,21.59,,67.965,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2097.7,105.71,1.193,69.283,22.849,236.986,2.127,24.966,20.554,22.572,0.014,0.204,79.21,21.59,,62.273,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2097.8,97.875,1.189,68.59,21.804,232.221,2.206,25.84,22.392,24.009,0.013,0.218,82.027,21.59,,53.244,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2097.9,91.344,1.331,67.921,21.249,226.972,2.299,24.583,23.099,24.497,0.012,0.232,79.494,21.59,,40.342,0.0,2.233,0.039,98.679,94.439,5.489,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2098.0,88.067,1.62,67.292,21.018,221.874,2.396,23.014,23.317,24.727,0.011,0.24,73.579,21.59,,19.568,0.0,10.759,0.155,93.798,72.606,27.394,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2098.1,87.88,2.021,66.698,20.963,217.406,2.484,21.713,23.804,25.466,0.011,0.24,68.557,21.59,,18.921,0.0,9.858,0.107,95.364,78.925,21.075,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2098.2,88.55,2.391,66.112,20.958,213.918,2.557,20.941,25.419,27.549,0.012,0.229,71.003,21.59,,19.069,0.0,7.608,0.047,98.242,92.141,7.859,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2098.3,85.531,2.641,65.611,20.948,211.404,2.612,20.642,29.033,31.941,0.013,0.223,77.627,21.59,,18.548,0.0,5.462,0.013,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2098.4,82.198,2.771,65.145,20.935,209.481,2.648,20.382,33.337,37.14,0.014,0.227,83.153,21.59,,17.045,0.0,4.138,0.01,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2098.5,79.835,2.799,64.655,20.923,208.144,2.66,19.979,36.35,40.812,0.015,0.233,85.731,21.59,,15.388,0.0,3.615,0.01,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2098.6,77.804,2.763,64.103,20.912,207.405,2.662,19.466,36.809,41.465,0.016,0.232,84.908,21.59,,14.716,0.0,3.66,0.01,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2098.7,73.575,2.729,63.48,20.904,207.298,2.658,18.882,34.144,38.405,0.016,0.215,81.582,21.59,,13.192,0.0,3.921,0.01,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2098.8,70.687,2.719,62.803,20.903,207.639,2.65,18.268,30.844,34.523,0.017,0.21,77.899,21.59,,11.715,0.0,4.292,0.01,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2098.9,67.421,2.727,62.245,20.904,208.036,2.641,17.751,28.838,32.092,0.018,0.224,78.443,21.59,,10.54,0.0,4.685,0.01,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2099.0,64.754,2.748,61.83,20.906,208.341,2.633,17.393,28.179,31.169,0.019,0.243,79.509,21.59,,9.286,0.0,5.032,0.01,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2099.1,63.719,2.774,61.522,20.906,208.468,2.626,17.17,28.719,31.588,0.022,0.254,79.324,21.59,,8.58,0.0,5.312,0.01,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2099.2,65.429,2.794,61.234,20.892,208.394,2.62,17.059,30.127,32.983,0.025,0.243,78.038,21.59,,8.823,0.0,5.566,0.01,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2099.3,67.856,2.811,61.138,20.881,208.395,2.615,17.031,30.971,33.855,0.027,0.24,83.311,21.59,,9.526,0.0,5.79,0.011,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2099.4,70.154,2.828,61.186,20.881,208.678,2.61,17.327,30.82,33.768,0.03,0.256,84.766,21.59,,10.379,0.0,5.973,0.012,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2099.5,72.523,2.845,61.389,20.892,209.319,2.607,17.859,30.301,33.427,0.033,0.289,82.185,21.59,,11.243,0.0,6.09,0.013,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2099.6,74.888,2.856,61.687,20.913,210.395,2.604,18.517,30.067,33.555,0.036,0.338,77.087,21.59,,12.288,0.0,6.211,0.014,99.9,99.9,0.1,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2099.7,76.889,2.839,61.954,20.948,211.977,2.599,19.189,30.792,34.885,0.039,0.399,72.698,21.59,,13.24,0.0,6.515,0.017,99.708,98.711,1.289,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2099.8,82.738,2.801,62.369,21.025,214.172,2.588,19.761,32.364,37.353,0.042,0.449,75.973,21.59,,15.028,0.0,7.129,0.026,98.079,91.073,8.927,chang4+5,干层,0473ffd021f94d17a9091d6a3b5ac567,1.0
2099.9,88.895,2.745,62.941,21.184,216.794,2.568,20.248,32.699,38.403,0.044,0.466,83.576,21.59,,21.807,0.0,6.242,0.032,96.642,84.627,15.355,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,1.0
2100.0,93.576,2.681,63.528,21.414,219.701,2.536,20.9,31.35,37.328,0.047,0.469,99.542,21.59,,40.943,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,1.0
2100.1,96.984,2.619,63.991,21.648,222.669,2.506,21.778,28.514,34.255,0.06,0.488,122.4,21.59,,44.616,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2100.2,101.272,2.592,64.199,21.763,225.385,2.483,22.837,25.017,30.123,0.073,0.564,145.182,21.59,,49.607,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2100.3,102.668,2.594,64.29,21.538,227.207,2.473,23.933,22.434,26.84,0.086,0.733,131.767,21.59,,53.257,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2100.4,103.931,2.619,64.44,21.319,228.142,2.479,24.377,20.765,24.568,0.099,0.887,106.109,21.59,,55.075,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2100.5,103.216,2.657,64.758,21.207,228.195,2.503,24.261,20.128,23.465,0.112,0.974,83.688,21.59,,56.744,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2100.6,100.837,2.695,65.293,21.226,227.407,2.527,23.769,20.864,23.94,0.124,0.967,73.31,21.59,,53.167,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2100.7,99.248,2.713,66.037,21.324,225.85,2.548,23.121,23.55,26.662,0.137,0.856,77.262,21.59,,50.726,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2100.8,97.738,2.709,66.891,21.364,223.778,2.562,22.573,30.543,34.424,0.15,0.651,76.099,21.59,,48.742,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2100.9,98.135,2.685,67.342,21.417,221.666,2.569,22.55,41.29,47.21,0.163,0.466,71.386,21.59,,47.638,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2101.0,98.753,2.647,67.484,21.529,220.008,2.565,22.753,48.722,58.279,0.176,0.327,66.212,21.59,,48.934,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2101.1,98.968,2.608,67.437,21.747,219.689,2.55,22.97,48.357,62.024,0.181,0.244,63.903,21.59,,49.194,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2101.2,99.209,2.591,67.348,22.113,221.991,2.516,23.002,38.232,53.897,0.187,0.212,68.034,21.59,,49.49,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2101.3,98.928,2.574,67.271,22.847,229.848,2.453,22.672,28.866,44.158,0.192,0.22,69.739,21.59,,49.465,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2101.4,99.527,2.529,67.199,24.102,243.106,2.352,22.26,22.444,37.068,0.197,0.227,68.176,21.59,,49.482,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2101.5,101.716,2.435,67.128,25.957,261.533,2.191,22.916,17.672,31.147,0.203,0.224,64.548,21.59,,50.625,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2101.6,105.375,2.268,67.056,28.388,284.113,2.012,25.793,13.76,25.537,0.208,0.21,62.241,21.59,,55.285,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2101.7,109.565,1.998,66.982,31.272,308.998,1.832,31.87,10.455,20.036,0.213,0.191,66.818,21.59,,60.976,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2101.8,113.305,1.713,66.91,33.936,330.071,1.672,41.963,8.448,16.252,0.219,0.196,71.275,21.59,,66.902,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,2.0
2101.9,116.633,1.455,66.833,35.815,344.72,1.547,55.028,7.289,13.916,0.224,0.21,73.627,21.59,,72.587,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,2.0
2102.0,118.279,1.251,66.732,36.4,351.971,1.492,65.468,6.874,12.857,0.23,0.23,72.163,21.59,,77.88,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,2.0
2102.1,116.954,1.12,66.575,35.332,351.502,1.476,71.523,7.125,12.886,0.214,0.256,68.518,21.59,,78.07,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,2.0
2102.2,111.332,1.082,66.316,32.38,343.548,1.498,72.344,7.994,13.82,0.199,0.289,67.64,21.59,,71.255,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,2.0
2102.3,104.825,1.073,65.855,28.718,330.907,1.554,67.984,9.342,15.15,0.184,0.303,70.092,21.59,,61.967,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,2.0
2102.4,100.396,1.095,65.24,25.524,316.778,1.645,58.512,10.795,16.314,0.169,0.306,67.646,21.59,,53.676,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,2.0
2102.5,96.9,1.162,64.519,23.296,301.86,1.785,48.304,12.317,17.332,0.154,0.31,62.997,21.59,,48.785,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,2.0
2102.6,95.32,1.294,63.753,22.152,286.749,1.942,38.967,13.992,18.378,0.139,0.322,60.051,21.59,,44.784,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2102.7,98.779,1.545,63.015,21.855,272.001,2.101,31.711,16.008,19.778,0.124,0.345,63.922,21.59,,46.971,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2102.8,101.324,1.829,62.341,21.796,259.298,2.248,27.346,18.138,21.216,0.109,0.38,66.003,21.59,,50.753,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2102.9,99.614,2.105,61.65,21.843,249.196,2.37,25.985,18.304,20.53,0.094,0.422,67.925,21.59,,52.226,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2103.0,93.795,2.335,60.896,21.823,241.975,2.437,25.321,16.596,18.03,0.079,0.45,69.362,21.59,,48.179,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2103.1,86.875,2.49,60.045,21.653,237.663,2.472,25.018,13.75,14.589,0.072,0.443,70.229,21.59,,38.326,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2103.2,84.706,2.539,59.087,21.337,236.101,2.485,24.828,11.141,11.64,0.066,0.378,70.666,21.59,,34.165,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2103.3,87.794,2.561,58.177,21.253,236.158,2.481,24.591,10.143,10.492,0.06,0.314,74.225,21.59,,34.659,0.0,0.1,0.01,99.9,99.9,0.01,chang4+5,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
